epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.9524795552821805,0.008398320335932814,4.722223913065134,0.013801380138013802,2.8203430967242796e-06
2,4.903176937549502,0.011397720455908818,4.660693200400668,0.012901290129012902,5.225292153868512e-06
3,4.862188906746849,0.01289742051589682,4.614745051088971,0.0153015301530153,9.050440225015895e-06
4,4.816857414611743,0.013197360527894421,4.5417339732401585,0.027302730273027303,1.4034292825656906e-05
5,4.753293779129459,0.01289742051589682,4.43891627474515,0.046804680468046804,1.983614419945597e-05
6,4.6965659469920285,0.021295740851829635,4.277469198946262,0.0846084608460846,2.6059368619520046e-05
7,4.597408127055314,0.03149370125974805,4.017522039908458,0.12931293129312932,3.227853448648535e-05
8,4.463561587227843,0.03719256148770246,3.6985468820090626,0.17971797179717972,3.806848765148952e-05
9,4.318992035218749,0.05578884223155369,3.4366101683563133,0.20552055205520553,4.303341577209355e-05
10,4.236386826600439,0.08098380323935213,3.1868041902914657,0.24692469246924692,4.683390680584164e-05
11,4.0623464069469435,0.10467906418716257,3.0059489316851606,0.2838283828382838,4.921015187075897e-05
12,3.990550900049101,0.11517696460707859,2.8055193449261306,0.32493249324932494,4.999994398039309e-05
13,3.90531118200722,0.15506898620275944,2.699501406134266,0.342034203420342,4.983682458364376e-05
14,3.7862711064316374,0.16346730653869226,2.5576155757245953,0.3714371437143714,4.9361368964651845e-05
15,3.839464858397797,0.15776844631073786,2.4946964022421527,0.39063906390639064,4.857955625369194e-05
16,3.740362624601468,0.18446310737852428,2.3849550671238386,0.42094209420942097,4.750121819922268e-05
17,3.6656548331866525,0.19406118776244752,2.305008978661996,0.44974497449744977,4.61399155279453e-05
18,3.696681257916126,0.20125974805038993,2.2448984987915295,0.45424542454245426,4.4512767410797354e-05
19,3.568969599844527,0.20575884823035392,2.2382050421800908,0.46174617461746176,4.2640236179445276e-05
20,3.60912119348248,0.23995200959808038,2.167693419675372,0.48604860486048607,4.054587000059126e-05
21,3.522456931724617,0.23005398920215958,2.0947865103587997,0.501950195019502,3.825600674411396e-05
22,3.442581920475036,0.249250149970006,2.0909477712297595,0.49294929492949296,3.57994427690732e-05
23,3.4289804228637917,0.3089382123575285,2.0340412539331325,0.513051305130513,3.3207070792786695e-05
24,3.478006268520161,0.23785242951409719,1.9917523169209925,0.5181518151815182,3.0511491396985528e-05
25,3.286684652109953,0.2510497900419916,1.9608598911400996,0.5256525652565257,2.7746603056583506e-05
26,3.4691980291285343,0.2954409118176365,1.9514559320311915,0.5277527752775277,2.494717584668674e-05
27,3.3382894788306134,0.3086382723455309,1.931668965121915,0.5283528352835284,2.214841418872521e-05
28,3.3305761663943763,0.2891421715656869,1.9319297843175431,0.525952595259526,1.93855141344271e-05
29,3.4150841319067577,0.2513497300539892,1.9393379125300378,0.5355535553555355,1.6693220755047178e-05
30,3.1878718506024137,0.3125374925014997,1.8950863968957625,0.5436543654365437,1.4105391201936135e-05
31,3.3369272059856523,0.27804439112177565,1.9129695653414676,0.5505550555055505,1.165456893321804e-05
32,3.3050865553493765,0.34253149370125974,1.9105570864970713,0.5385538553855386,9.371574460922196e-06
33,3.310032964110303,0.26244751049790044,1.9046838627611236,0.5436543654365437,7.285117765162002e-06
34,3.4069558335551977,0.262747450509898,1.8956864340112904,0.5514551455145514,5.421437249477003e-06
35,3.216388415489357,0.3038392321535693,1.902738954296278,0.5562556255625563,3.8039697776845613e-06
36,3.3045455824492147,0.34133173365326935,1.883352982686727,0.5484548454845485,2.4530559417189527e-06
37,3.297925214246854,0.2927414517096581,1.868614725261131,0.546954695469547,1.3856842668859092e-06
38,3.2952869756534993,0.23125374925014996,1.8629164027624077,0.5526552655265526,6.152775712999341e-07
39,3.1768609612161125,0.3677264547090582,1.8768011252514565,0.5517551755175517,1.515241661583842e-07
40,3.2240009342186737,0.25464907018596283,1.8788833148909374,0.5517551755175517,2.560196069196861e-10
