epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.628596431707006,0.013197360527894421,4.579079166461568,0.0111011101110111,0.0001361124965081218
2,4.596807932095679,0.015896820635872826,4.545382356343239,0.019801980198019802,0.0001840894130550933
3,4.559782579979213,0.019496100779844032,4.484058286848277,0.0315031503150315,0.00026285709977933976
4,4.528847870886791,0.02429514097180564,4.6566220708984964,0.026102610261026102,0.00037065285657350393
5,4.487104863554114,0.026094781043791242,4.4254833774240465,0.030003000300030003,0.0005050643796112855
6,4.43189319079696,0.028794241151769647,4.614785125439424,0.027002700270027002,0.0006630837450099093
7,4.371662141036759,0.03779244151169766,4.4546498442568865,0.032403240324032405,0.0008411747215565971
8,4.346609341290159,0.03119376124775045,4.018651972008724,0.06900690069006901,0.0010353519061433811
9,4.301765583772894,0.03659268146370726,4.0862092848765466,0.05340534053405341,0.0012412699109805227
10,4.256475826473957,0.039892021595680865,4.195154323972742,0.0351035103510351,0.0014543206067153863
11,4.235608273662345,0.04469106178764247,4.3555167845123135,0.032703270327032706,0.0016697362453048038
12,4.2063648416099255,0.05608878224355129,4.250148900235483,0.04590459045904591,0.0018826961549090991
13,4.182370545410723,0.05608878224355129,4.6926259402215855,0.028202820282028203,0.002088434619139565
14,4.1249451386978615,0.04799040191961608,4.468630429899374,0.043204320432043204,0.002282347526487173
15,4.130587328960599,0.05608878224355129,3.6988213450709084,0.09420942094209421,0.002460095403281761
16,4.085790377858877,0.0602879424115177,3.9556084692102633,0.05730573057305731,0.002617700524461968
17,4.04348090514496,0.06688662267546491,3.6855816573593088,0.0921092109210921,0.0027516359289657404
18,4.011037632313473,0.06418716256748651,3.8305393090807494,0.09480948094809481,0.0028589043477133835
19,4.013780910953048,0.07828434313137372,4.425174905128605,0.0465046504650465,0.0029371052778958654
20,3.9647795222945463,0.08278344331133773,4.66128576434914,0.04020402040204021,0.0029844887025486056
21,3.9404045079522456,0.09238152369526095,3.4814349768793407,0.11431143114311432,0.0029999989024727313
22,3.9809569285598143,0.08368326334733053,3.7396200279055005,0.08760876087608761,0.0029968007479916968
23,3.9502169809873475,0.07858428314337132,3.2923509996644804,0.1632163216321632,0.0029874519428296975
24,3.8975624589056186,0.08608278344331134,3.4498969961350077,0.14401440144014402,0.0029719909032324566
25,3.7906240711830015,0.122375524895021,3.329549664675635,0.1629162916291629,0.0029504811619280626
26,3.819431795498963,0.11007798440311937,3.5208847596414303,0.1482148214821482,0.002923011107057359
27,3.842903577573441,0.1235752849430114,3.2815830020120544,0.16621662166216622,0.002889693618968119
28,3.725166877587541,0.11937612477504499,3.041452928022905,0.19081908190819083,0.00285066560636548
29,3.7267876739765113,0.11217756448710257,3.269884776182086,0.16591659165916592,0.0028060874437247072
30,3.672984782420881,0.14757048590281943,3.1575881120788774,0.1767176717671767,0.0027561423122780793
31,3.7310630900457937,0.14847030593881225,3.2141209152272037,0.1848184818481848,0.002701035447283906
32,3.6139414914010453,0.1280743851229754,2.9237132050988914,0.20372037203720372,0.002640993294670835
