epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.613267889692173,0.009898020395920816,4.609998448346421,0.010801080108010801,4.537083216937397e-06
2,4.610241905114003,0.009598080383923215,4.608335321599787,0.010501050105010502,6.13631376850312e-06
3,4.6073393386927775,0.01199760047990402,4.603523690458035,0.012301230123012302,8.761903325978004e-06
4,4.6036457323212785,0.011397720455908818,4.597982913067918,0.0174017401740174,1.2355095219116811e-05
5,4.597539764145712,0.01889622075584883,4.585809970309775,0.0153015301530153,1.6835479320376193e-05
6,4.585223526888861,0.017996400719856028,4.569187075033797,0.015001500150015001,2.2102791500330324e-05
7,4.569985103950432,0.021295740851829635,4.560757838746216,0.0144014401440144,2.8039157385219922e-05
8,4.556804550859695,0.022495500899820036,4.538746665270165,0.0168016801680168,3.451173020477938e-05
9,4.542199655428717,0.020995800839832032,4.516913108699786,0.021002100210021003,4.1375663699350764e-05
10,4.524675325497797,0.02489502099580084,4.484010690688515,0.029102910291029103,4.847735355717955e-05
11,4.5039482542906395,0.029394121175764846,4.452172655620054,0.032103210321032104,5.565787484349347e-05
12,4.488963621708184,0.03329334133173365,4.464479327952937,0.027602760276027604,6.275653849696996e-05
13,4.459989237370574,0.03749250149970006,4.401388930015438,0.033903390339033904,6.961448730465217e-05
14,4.440269835494418,0.02969406118776245,4.38385689154853,0.037803780378037805,7.607825088290577e-05
15,4.411517711621097,0.035092981403719255,4.332016076477948,0.036003600360036005,8.200318010939203e-05
16,4.370039878380678,0.04319136172765447,4.287436184566943,0.043204320432043204,8.725668414873226e-05
17,4.332586646580596,0.04559088182363527,4.195393678199912,0.0483048304830483,9.172119763219136e-05
18,4.282452179703372,0.04439112177564487,4.12311787437899,0.060006000600060005,9.529681159044612e-05
19,4.260720735262738,0.05248950209958008,4.025237435089944,0.061506150615061504,9.790350926319551e-05
20,4.19087681029468,0.05638872225554889,4.015053557090633,0.05730573057305731,9.94829567516202e-05
21,4.153394124146057,0.06898620275944811,3.9975917803572347,0.0594059405940594,9.999996341575771e-05
22,4.143085937122421,0.0638872225554889,4.422190405533473,0.0501050105010501,9.989335826638989e-05
23,4.103661364971268,0.06958608278344332,4.046683794737506,0.062106210621062106,9.958173142765658e-05
24,4.066328848488115,0.06898620275944811,4.0539084748394885,0.06570657065706571,9.90663634410819e-05
25,3.992022617319493,0.08818236352729454,3.708487893238176,0.10231023102310231,9.834937206426876e-05
26,3.972871633654379,0.09388122375524895,3.6111331262139275,0.1152115211521152,9.743370356857864e-05
27,3.963479799214565,0.10827834433113377,3.5894117747346024,0.11941194119411941,9.632312063227063e-05
28,3.8775263015710455,0.10407918416316736,3.62750048140953,0.10441044104410441,9.502218687884934e-05
29,3.8534240104798863,0.10857828434313137,3.474403002510334,0.13591359135913592,9.353624812415692e-05
30,3.832295743447975,0.123875224955009,3.6201418468339144,0.1041104110411041,9.18714104092693e-05
31,3.8525086570515485,0.1250749850029994,3.4205041931729183,0.1407140714071407,9.003451490946354e-05
32,3.7535120557008135,0.117876424715057,3.387429512909787,0.14521452145214522,8.803310982236117e-05
33,3.7969587202478325,0.11697660467906419,3.4520122311761203,0.13591359135913592,8.587541935076515e-05
34,3.738182309150124,0.11937612477504499,3.2960468982384077,0.16081608160816083,8.357030990764642e-05
35,3.6982985795724157,0.14187162567486503,3.2895126723327546,0.1698169816981698,8.112725368215117e-05
36,3.698357559923791,0.13737252549490103,3.4213303933084958,0.1317131713171317,7.855628971634389e-05
37,3.6715487700132243,0.15176964607078583,3.2198268665481966,0.1767176717671767,7.586798265263012e-05
38,3.642096049784184,0.15716856628674264,3.2444975149370405,0.17581758175817583,7.307337932137472e-05
39,3.6040567822562197,0.16346730653869226,3.1391521611801685,0.19891989198919893,7.018396334710634e-05
40,3.6976742160913827,0.14967006598680263,3.1561847570026167,0.17431743174317432,6.721160795984103e-05
41,3.69655190046204,0.14667066586682664,3.3184114307960946,0.1548154815481548,6.416852720543331e-05
42,3.6010192264392122,0.17846430713857228,3.1241651461212405,0.1938193819381938,6.106722575544182e-05
43,3.5641586793420124,0.1757648470305939,3.126198007793638,0.19711971197119713,5.792044752275163e-05
44,3.624697882183741,0.15356928614277143,3.1094288824558114,0.20162016201620162,5.47411232941027e-05
45,3.5252560319196844,0.20095980803839233,3.061470691556155,0.1995199519951995,5.154231759471343e-05
46,3.5106762668367053,0.1874625074985003,3.0223955806225153,0.21242124212421243,4.8337175003344296e-05
47,3.5947567730087253,0.16826634673065388,3.1175112559778926,0.18841884188418842,4.513886613840416e-05
48,3.5400298345425063,0.15956808638272346,3.0467624275168608,0.2082208220822082,4.196053353705419e-05
49,3.566364099969389,0.1811637672465507,3.008169880651548,0.2232223222322232,3.8815237649703485e-05
50,3.458378253901298,0.1796640671865627,2.9835117582154638,0.23312331233123312,3.5715903171817065e-05
51,3.611973256212405,0.17906418716256747,2.9819949882866705,0.23312331233123312,3.2675265933569695e-05
52,3.4502728433042638,0.17276544691061788,2.9724909261365284,0.23462346234623463,2.9705820565588e-05
53,3.4706072850218774,0.1907618476304739,2.9922707589438753,0.22622262226222623,2.6819769155833048e-05
54,3.3823051172312533,0.2456508698260348,2.9427140227603084,0.24092409240924093,2.4028971108603583e-05
55,3.4705690282079082,0.20035992801439712,2.952404463430657,0.23402340234023403,2.134489441170001e-05
56,3.4447717452092164,0.1907618476304739,2.953685492393386,0.23522352235223523,1.8778568512002522e-05
57,3.417300706290169,0.21385722855428915,2.9286368985523734,0.23792379237923791,1.6340538993108168e-05
