epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.705337229501579,0.016196760647870425,4.614651962403882,0.0231023102310231,0.0009996149036022412
2,4.5363035960045845,0.03119376124775045,4.455719488574834,0.0288028802880288,0.0009984602081996976
3,4.427501031718857,0.032093581283743254,4.6716440746171175,0.028202820282028203,0.0009965376942489858
4,4.349777519452622,0.039892021595680865,4.320970743581621,0.035703570357035704,0.0009938503261272711
5,4.251155174486495,0.040491901619676064,4.263433462143516,0.0465046504650465,0.0009904022475614132
6,4.167108624869646,0.05818836232753449,4.7085707453039,0.0318031803180318,0.000986198775238639
7,4.101152787468858,0.06418716256748651,4.1538509010660585,0.05160516051605161,0.000981246390608597
8,4.0761175521777355,0.0593881223755249,3.996564540925986,0.07620762076207621,0.0009755527298894278
9,3.9447006341148154,0.09898020395920816,3.9397049940208255,0.08070807080708071,0.0009691265722932792
10,3.8460106590799605,0.10047990401919617,3.9721685272775322,0.0885088508850885,0.0009619778264893856
11,3.6798928898111676,0.11637672465506899,4.0278580531392985,0.08370837083708371,0.0009541175153256262
12,3.5790693997335636,0.15266946610677865,4.280167845466493,0.09060906090609061,0.0009455577588320877
13,3.5366374686869877,0.16496700659868027,3.595107562971873,0.1185118511851185,0.00093631175553286
14,3.3819557207390156,0.1910617876424715,3.6428805390457257,0.12811281128112811,0.0009263937620948669
15,3.2344395373492594,0.21805638872225555,3.859336046710445,0.10531053105310531,0.0009158190713451191
16,3.191269539756981,0.21685662867426514,3.394043729858215,0.156015601560156,0.0009046039886902844
17,3.066208602142105,0.2735452909418116,4.9362018629841495,0.08400840084008401,0.00089276580697493
18,2.925406676963481,0.3074385122975405,3.5546523585464014,0.14521452145214522,0.000880322779817214
19,2.849622589281811,0.3473305338932214,3.396902659473711,0.1842184218421842,0.0008672940934631236
20,2.7964349990128468,0.35062987402519497,3.455935313685177,0.1629162916291629,0.000853699837202679
21,2.6241647187434918,0.3794241151769646,3.6657617931211455,0.13711371137113712,0.0008395609723937035
22,2.665988243906242,0.371625674865027,3.6756870362481804,0.1329132913291329,0.0008248993001409258
23,2.476104505346718,0.39742051589682065,3.085485482265954,0.23942394239423942,0.0008097374276802611
24,2.478236716023876,0.46280743851229755,2.9641131713087767,0.24572457245724572,0.0007940987335200895
25,2.2767879038995513,0.5158968206358728,3.210871379439122,0.2226222622262226,0.0007780073313932904
26,2.259983078905688,0.5245950809838033,2.9746886824760357,0.267026702670267,0.0007614880330756153
27,2.0827611376585615,0.5278944211157769,3.563665927368494,0.2004200420042004,0.0007445663101277285
28,1.9448656818433372,0.6094781043791242,2.878720698684248,0.28112811281128114,0.0007272682546199031
29,1.8439866126334516,0.6571685662867427,2.749219315280222,0.3084308430843084,0.0007096205388999448
30,1.9479470148584266,0.6055788842231554,2.9650280082901785,0.28352835283528355,0.0006916503744663619
31,1.8056434734037843,0.650869826034793,2.762664247267317,0.2946294629462946,0.0006733854700102076
32,1.7680426633636896,0.6196760647870426,2.950357076608845,0.27992799279927993,0.0006548539886902859
33,1.7007345493210242,0.7003599280143972,3.0210146499116464,0.2727272727272727,0.0006360845047076038
34,1.6583999296684928,0.7438512297540492,3.0385717291249694,0.2721272127212721,0.0006171059592460243
35,1.6929686254702718,0.7234553089382123,2.8494126206577413,0.30363036303630364,0.0005979476158470556
36,1.7162519476695481,0.6532693461307738,2.94922547150116,0.28622862286228623,0.0005786390152875946
37,1.5883687563691944,0.7174565086982604,2.8586877959646553,0.31983198319831985,0.0005592099300301897
38,1.5366018103065788,0.792741451709658,2.925003174507972,0.3027302730273027,0.000539690318316058
39,1.2990370835096592,0.8101379724055189,2.948561418174517,0.31473147314731476,0.000520110277971654
40,1.288352706651167,0.7954409118176364,2.7675377057187376,0.34113411341134114,0.000500499999999999
41,1.312915790917706,0.741751649670066,2.8333094225178743,0.3426342634263426,0.0004808897220283442
42,1.356656927224327,0.7801439712057588,3.081503377102389,0.3033303330333033,0.00046130968168394066
43,1.3111818600501854,0.8191361727654469,2.9230679741787045,0.3234323432343234,0.00044179006996980936
44,1.3370670617234586,0.829634073185363,2.8353660090206407,0.32943294329432943,0.00042236098471240384
45,1.1642255956138332,0.9238152369526095,2.821841158954152,0.31983198319831985,0.0004030523841529434
46,1.2606574741751402,0.752249550089982,2.913629698102409,0.31503150315031503,0.0003838940407539745
47,1.2056109057834352,0.8326334733053389,2.7985758790017035,0.35283528352835286,0.00036491549529239477
48,1.1017653312093854,0.8446310737852429,2.8529786780329034,0.32283228322832286,0.00034614601130971307
49,1.2502958496387804,0.7819436112777445,2.9140583553937973,0.32613261326132614,0.0003276145299897915
