epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.592236436192834,0.014097180563887222,4.5679426568068795,0.019201920192019203,6.906805410331952e-05
2,4.523013690165867,0.02579484103179364,4.484333365663837,0.030903090309030903,0.00015275158404097207
3,4.444650508432097,0.03659268146370726,4.380498686389025,0.0429042904290429,0.0002809151007471889
4,4.3545852865941095,0.04259148170365927,4.2020557459646115,0.05880588058805881,0.00043803583739827
5,4.163514112668189,0.06508698260347931,4.12900925254879,0.05520552055205521,0.0006050838186870194
6,3.961069470761991,0.08578284343131373,4.218224648774082,0.052805280528052806,0.0007618267122886381
7,3.8517394224611956,0.09898020395920816,4.4192062730442965,0.04980498049804981,0.000889280306071782
8,3.8296489066253825,0.09538092381523695,3.883482648916442,0.06810681068106811,0.0009720078168708216
9,3.6956259184564453,0.13047390521895622,4.405841597343328,0.0537053705370537,0.0009999980081923324
10,3.630049105954871,0.13647270545890822,3.825908290635277,0.08010801080108011,0.0009942031210590826
11,3.505291815496306,0.13737252549490103,3.7367253399381686,0.1116111611161116,0.000977368597524142
12,3.422214197125632,0.1775644871025795,3.814756132481229,0.10171017101710171,0.0009498704930250691
13,3.4005696370205483,0.19406118776244752,3.8432191802401676,0.10081008100810081,0.0009123230697771231
14,3.2893152615948216,0.20635872825434912,3.3845182854314486,0.1482148214821482,0.0008655650751704138
15,3.1579505810854887,0.2465506898620276,3.5665039173518793,0.1341134113411341,0.0008106410055391953
16,3.1108245174542972,0.235752849430114,3.4513440949044853,0.15001500150015,0.0007487777738397355
17,3.0054783486433205,0.3095380923815237,3.375614472992099,0.1701170117011701,0.0006813573024422875
18,2.8874153801975813,0.3167366526694661,3.258356270616991,0.1923192319231923,0.0006098856532688949
19,2.8326909946837535,0.3638272345530894,3.4582323113826887,0.1623162316231623,0.0005359593848587465
20,2.804104232902504,0.36472705458908217,3.2955273817939656,0.18241824182418243,0.0004612298878886433
21,2.617003672982521,0.3914217156568686,3.094835310557423,0.23432343234323433,0.00038736649583412136
22,2.6196533851303165,0.39592081583683264,3.1920316509037376,0.20312031203120312,0.0003160191948180972
23,2.4756636364987745,0.40941811637672465,3.0808358643100027,0.2304230423042304,0.00024878176564740323
24,2.5108291575060537,0.4694061187762448,2.936900398947976,0.24752475247524752,0.00018715618138320501
25,2.3717852289546517,0.5056988602279544,2.961045809704872,0.24602460246024602,0.000132519055744753
26,2.324937309128979,0.5215956808638272,2.929980771590953,0.25742574257425743,8.609089183367724e-05
27,2.27487758626177,0.47330533893221355,2.854156991436143,0.27302730273027304,4.890881811152026e-05
28,2.1755304179223054,0.5464907018596281,2.8861490301709614,0.26612661266126614,2.1803420663707336e-05
29,2.194339862181601,0.5479904019196161,2.8589945981139864,0.2709270927092709,5.380189278901927e-06
30,2.2902091244558553,0.5233953209358129,2.8530424314327796,0.2721272127212721,5.9918076674983796e-09
