epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.604770876650475,0.014097180563887222,4.556327681336859,0.012901290129012902,4.537083216937397e-05
2,4.516643814505684,0.020995800839832032,4.485294726028695,0.028502850285028504,6.136313768503117e-05
3,4.441231026217547,0.03719256148770246,4.406249324731057,0.0411041104110411,8.761903325977996e-05
4,4.340628345068444,0.03479304139172166,4.306189477819242,0.0501050105010501,0.00012355095219116808
5,4.2311863967881775,0.05248950209958008,4.157151433679745,0.060006000600060005,0.0001683547932037619
6,4.074411867761869,0.05548890221955609,4.205858525877917,0.048904890489048905,0.0002210279150033032
7,3.8405833709146995,0.07888422315536893,3.8672964337563824,0.0819081908190819,0.0002803915738521991
8,3.7384786504288954,0.07498500299940011,3.7329178508823784,0.093009300930093,0.0003451173020477938
9,3.5416889908646993,0.11547690461907618,4.123541469442355,0.05700570057005701,0.00041375663699350757
10,3.5035058096203175,0.09568086382723455,5.542981242475443,0.047104710471047105,0.00048477353557179544
11,3.4908850223058416,0.10707858428314337,3.862285474381789,0.07650765076507651,0.0005565787484349346
12,3.372141509980017,0.13017396520695862,3.620855277056026,0.12451245124512451,0.0006275653849696996
13,3.319549014200761,0.13047390521895622,5.379157941047401,0.066006600660066,0.0006961448730465217
14,3.2578546114145244,0.1295740851829634,3.823816668547348,0.11791179117911792,0.0007607825088290578
15,3.1028810522838057,0.16346730653869226,4.251785445420762,0.1188118811881188,0.0008200318010939203
16,3.2142752858787222,0.13197360527894422,3.6606566540443106,0.11371137113711371,0.0008725668414873226
17,3.0065365361108993,0.1877624475104979,6.391752434749701,0.054305430543054305,0.0009172119763219135
18,2.8578738033521227,0.1880623875224955,3.1843661683978457,0.1866186618661866,0.0009529681159044612
19,2.8831465099840443,0.20395920815836832,4.031258282345263,0.11581158115811581,0.0009790350926319551
20,2.7315378652479954,0.2474505098980204,3.728735048206511,0.1269126912691269,0.0009948295675162018
21,2.57382357742662,0.23635272945410918,4.867499583553632,0.09150915091509151,0.000999999634157577
22,2.5944760304836008,0.23665266946610677,3.7050881023847624,0.177017701770177,0.000998933582663899
23,2.645332085850286,0.2573485302939412,3.73226698833366,0.1476147614761476,0.000995817314276566
24,2.3453634260797758,0.29664067186562687,3.6843237140105,0.19741974197419743,0.000990663634410819
25,2.519855399151798,0.28884223155368927,3.9077253590608696,0.1701170117011701,0.0009834937206426874
26,2.2789132692317584,0.3215356928614277,2.682880415059481,0.30873087308730873,0.0009743370356857863
27,2.4377358121362787,0.3146370725854829,2.9428050833495214,0.2601260126012601,0.0009632312063227063
28,2.21674681281929,0.3026394721055789,2.674229255353514,0.28922892289228924,0.0009502218687884932
29,2.310824078575322,0.34193161367726455,2.8807929319695886,0.29492949294929494,0.0009353624812415691
30,1.877388317569259,0.35392921415716855,3.12701674420448,0.2781278127812781,0.000918714104092693
31,1.7544691110701351,0.42141571685662865,2.9559009937134157,0.29612961296129614,0.0009003451490946353
32,1.6256840972751647,0.47360527894421117,2.478053231586968,0.3459345934593459,0.0008803310982236116
33,1.6815379732872242,0.3587282543491302,2.9980836044801378,0.2721272127212721,0.0008587541935076514
34,1.6891196863910147,0.46130773845230955,2.4872716173480445,0.35943594359435943,0.0008357030990764641
35,1.7218501085854607,0.5101979604079184,2.6535437815975507,0.3552355235523552,0.0008112725368215116
36,1.6960025229851643,0.498500299940012,2.6017970360688105,0.3546354635463546,0.0007855628971634388
37,1.528678667566772,0.49400119976004797,2.2435564810257578,0.41194119411941194,0.000758679826526301
38,1.227722816790516,0.5575884823035393,2.581746486797728,0.36243624362436244,0.0007307337932137471
39,1.4977868382774862,0.4283143371325735,2.3822367847269805,0.3915391539153915,0.0007018396334710633
40,1.4831923577480854,0.5080983803239352,2.4267993867486726,0.4146414641464146,0.0006721160795984102
